YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2018,0,30925,Dustin Johnson,68.73,1031,15
2018,0,29974,Branden Grace,68.75,275,4
2018,0,24140,Sean O'Hair,68.75,275,4
2018,0,35545,Blayne Barber,69.0,138,2
2018,0,24925,Jonathan Byrd,69.0,138,2
2018,0,1810,Phil Mickelson,69.0,621,9
2018,0,22056,Cameron Percy,69.0,69,1
2018,0,27958,Ryan Blaum,69.2,346,5
2018,0,47128,Richy Werenski,69.2,346,5
2018,0,31202,William McGirt,69.29,485,7
2018,0,22405,Justin Rose,69.31,901,13
2018,0,26499,Rafa Cabrera Bello,69.33,624,9
2018,0,30944,Jason Kokrak,69.33,416,6
2018,0,33448,Justin Thomas,69.33,1040,15
2018,0,27095,Nick Watney,69.33,208,3
2018,0,26476,Chez Reavie,69.38,555,8
2018,0,31646,Emiliano Grillo,69.4,694,10
2018,0,32150,Michael Thompson,69.4,347,5
2018,0,19846,Brian Gay,69.45,764,11
2018,0,20157,Retief Goosen,69.5,139,2
2018,0,33204,Shane Lowry,69.5,278,4
2018,0,25240,D.A. Points,69.5,139,2
2018,0,29221,Webb Simpson,69.53,1043,15
2018,0,47959,Bryson DeChambeau,69.55,765,11
2018,0,30926,Chris Kirk,69.56,626,9
2018,0,33399,Adam Hadwin,69.6,348,5
2018,0,39324,J.J. Spaun,69.6,348,5
2018,0,8793,Tiger Woods,69.62,905,13
2018,0,35450,Patrick Cantlay,69.67,836,12
2018,0,35532,Tom Hoge,69.67,209,3
2018,0,37455,Si Woo Kim,69.67,418,6
2018,0,33122,Russell Knox,69.67,418,6
2018,0,34409,David Lingmerth,69.67,209,3
2018,0,46601,Trey Mullinax,69.67,209,3
2018,0,23320,Ryan Palmer,69.67,418,6
2018,0,33141,Keegan Bradley,69.7,697,10
2018,0,35891,Cameron Smith,69.71,488,7
2018,0,37275,Sam Ryder,69.75,279,4
2018,0,34046,Jordan Spieth,69.78,628,9
2018,0,23325,Vaughn Taylor,69.8,349,5
2018,0,34563,Chesson Hadley,69.82,768,11
2018,0,37454,Whee Kim,69.83,419,6
2018,0,27649,Brandt Snedeker,69.86,489,7
2018,0,20472,Alex Cejka,70.0,140,2
2018,0,32366,Kevin Chappell,70.0,210,3
2018,0,30911,Tommy Fleetwood,70.0,700,10
2018,0,39954,Cody Gribble,70.0,140,2
2018,0,34098,Russell Henley,70.0,280,4
2018,0,35506,Mackenzie Hughes,70.0,350,5
2018,0,33410,Andrew Landry,70.0,420,6
2018,0,28237,Rory McIlroy,70.0,700,10
2018,0,33418,Shawn Stefani,70.0,280,4
2018,0,29725,Tony Finau,70.07,1051,15
2018,0,20229,Stewart Cink,70.1,701,10
2018,0,27644,Brian Harman,70.1,701,10
2018,0,34363,Tyrrell Hatton,70.14,491,7
2018,0,24502,Adam Scott,70.14,491,7
2018,0,25804,Bubba Watson,70.14,491,7
2018,0,34360,Patrick Reed,70.18,772,11
2018,0,19803,Ryan Armour,70.2,351,5
2018,0,34099,Harris English,70.2,351,5
2018,0,29420,Billy Horschel,70.22,632,9
2018,0,22371,Aaron Baddeley,70.25,281,4
2018,0,25364,Paul Casey,70.25,562,8
2018,0,26758,David Hearn,70.33,211,3
2018,0,37278,Nicholas Lindheim,70.33,211,3
2018,0,49771,J.T. Poston,70.33,422,6
2018,0,27556,Ted Potter Jr.,70.33,422,6
2018,0,25892,Steve Wheatcroft,70.33,211,3
2018,0,21961,Charles Howell III,70.4,704,10
2018,0,34256,Andrew Putnam,70.44,634,9
2018,0,28089,Jason Day,70.45,775,11
2018,0,29535,Brice Garnett,70.5,282,4
2018,0,32816,Satoshi Kodaira,70.5,282,4
2018,0,33413,Ben Martin,70.5,282,4
2018,0,27214,Kevin Streelman,70.5,564,8
2018,0,32102,Rickie Fowler,70.54,917,13
2018,0,36699,Patrick Rodgers,70.6,353,5
2018,0,31323,Gary Woodland,70.62,918,13
2018,0,24024,Zach Johnson,70.63,565,8
2018,0,21528,Henrik Stenson,70.63,565,8
2018,0,45609,Tyler Duncan,70.67,424,6
2018,0,31560,Brian Stuard,70.71,495,7
2018,0,45526,Abraham Ancer,70.75,566,8
2018,0,35879,Kelly Kraft,70.75,283,4
2018,0,29484,Peter Uihlein,70.8,354,5
2018,0,29268,Bronson Burgoon,70.83,425,6
2018,0,26951,Johnson Wagner,70.83,425,6
2018,0,29479,Scott Brown,70.86,496,7
2018,0,30692,Scott Stallings,70.86,496,7
2018,0,33948,Byeong Hun An,70.9,709,10
2018,0,48081,Xander Schauffele,70.92,851,12
2018,0,24846,Ricky Barnes,71.0,142,2
2018,0,31416,Derek Fathauer,71.0,284,4
2018,0,28500,Martin Flores,71.0,71,1
2018,0,12716,Charley Hoffman,71.0,710,10
2018,0,28775,Nate Lashley,71.0,213,3
2018,0,24138,Ian Poulter,71.0,497,7
2018,0,28252,Seamus Power,71.0,355,5
2018,0,29518,Brendan Steele,71.0,284,4
2018,0,27064,Jhonattan Vegas,71.0,497,7
2018,0,26596,Ryan Moore,71.1,711,10
2018,0,46970,Jon Rahm,71.1,711,10
2018,0,27936,Martin Laird,71.17,427,6
2018,0,27349,Alex Noren,71.17,427,6
2018,0,30978,Kiradech Aphibarnrat,71.2,356,5
2018,0,35421,Brandon Harkins,71.2,356,5
2018,0,31420,Anirban Lahiri,71.25,570,8
2018,0,27129,Luke List,71.27,784,11
2018,0,27141,J.B. Holmes,71.29,499,7
2018,0,29461,Jamie Lovemark,71.3,713,10
2018,0,30110,Kyle Stanley,71.31,927,13
2018,0,26331,Charl Schwartzel,71.33,214,3
2018,0,29908,C.T. Pan,71.38,571,8
2018,0,47993,Denny McCarthy,71.4,357,5
2018,0,34213,Grayson Murray,71.4,357,5
2018,0,29926,Danny Lee,71.43,500,7
2018,0,26851,Marc Leishman,71.5,715,10
2018,0,29223,Sam Saunders,71.5,286,4
2018,0,32333,Kevin Tway,71.5,572,8
2018,0,46435,Austin Cook,71.56,644,9
2018,0,40026,Daniel Berger,71.57,501,7
2018,0,23108,Matt Kuchar,71.6,716,10
2018,0,40009,Dominic Bozzelli,71.67,215,3
2018,0,48084,Wesley Bryan,71.67,215,3
2018,0,29222,Billy Hurley III,71.67,215,3
2018,0,24361,Pat Perez,71.67,430,6
2018,0,27963,Chris Stroud,71.67,215,3
2018,0,34174,John Huh,71.71,502,7
2018,0,23621,Rory Sabbatini,71.71,502,7
2018,0,25686,Jason Dufner,71.75,287,4
2018,0,27974,Sung Kang,71.75,287,4
2018,0,29478,Kevin Kisner,71.86,503,7
2018,0,47125,Matt Atkins,72.0,144,2
2018,0,27895,Jonas Blixt,72.0,72,1
2018,0,35376,Roberto Díaz,72.0,144,2
2018,0,25900,Lucas Glover,72.0,216,3
2018,0,26329,Louis Oosthuizen,72.0,504,7
2018,0,25818,Scott Piercy,72.0,432,6
2018,0,28132,Tyrone Van Aswegen,72.0,360,5
2018,0,32254,Xinjun Zhang,72.0,72,1
2018,0,24358,Robert Garrigus,72.17,433,6
2018,0,50526,Tom Lovelady,72.2,361,5
2018,0,46501,Ollie Schniederjans,72.2,361,5
2018,0,34021,Bud Cauley,72.33,217,3
2018,0,34466,Peter Malnati,72.33,217,3
2018,0,26300,Matt Jones,72.5,290,4
2018,0,25493,Nick Taylor,72.6,363,5
2018,0,37189,Harold Varner III,72.6,363,5
2018,0,24924,Bill Haas,72.67,218,3
2018,0,25572,Graeme McDowell,72.75,291,4
2018,0,46402,Talor Gooch,72.8,364,5
2018,0,35310,Lanto Griffin,73.0,146,2
2018,0,39975,Michael Kim,73.0,365,5
2018,0,24781,Hunter Mahan,73.0,146,2
2018,0,47347,Adam Schenk,73.0,73,1
2018,0,47287,Ethan Tracy,73.0,146,2
2018,0,33419,Cameron Tringale,73.0,73,1
2018,0,35461,Beau Hossler,73.15,951,13
2018,0,10809,Jim Furyk,73.25,293,4
2018,0,40058,Zac Blair,73.75,295,4
2018,0,32640,Troy Merritt,73.8,369,5
2018,0,39997,Corey Conners,74.5,298,4
2018,0,34264,Hudson Swafford,75.5,151,2
2018,0,20593,Greg Chalmers,76.0,152,2
2018,0,25834,Daniel Summerhays,76.0,76,1
2017,0,19803,Ryan Armour,64.0,64,1
2017,0,20572,Rod Pampling,65.0,65,1
2017,0,20472,Alex Cejka,66.5,133,2
2017,0,46732,Rick Lamb,67.0,134,2
2017,0,48084,Wesley Bryan,67.25,269,4
2017,0,27958,Ryan Blaum,67.33,202,3
2017,0,32200,Roberto Castro,68.0,68,1
2017,0,39954,Cody Gribble,68.0,204,3
2017,0,36801,Mark Hubbard,68.0,68,1
2017,0,35879,Kelly Kraft,68.0,136,2
2017,0,29485,Brett Stegmaier,68.0,68,1
2017,0,27064,Jhonattan Vegas,68.0,408,6
2017,0,32839,Hideki Matsuyama,68.1,681,10
2017,0,25396,Kevin Na,68.17,409,6
2017,0,33448,Justin Thomas,68.33,820,12
2017,0,24846,Ricky Barnes,68.5,137,2
2017,0,25892,Steve Wheatcroft,68.5,137,2
2017,0,48081,Xander Schauffele,68.56,617,9
2017,0,24140,Sean O'Hair,68.57,480,7
2017,0,46970,Jon Rahm,68.58,823,12
2017,0,34046,Jordan Spieth,68.64,961,14
2017,0,24781,Hunter Mahan,68.67,206,3
2017,0,39324,J.J. Spaun,68.67,206,3
2017,0,46440,Smylie Kaufman,68.75,275,4
2017,0,21961,Charles Howell III,68.89,620,9
2017,0,40009,Dominic Bozzelli,69.0,207,3
2017,0,28500,Martin Flores,69.0,276,4
2017,0,23800,Bryce Molder,69.0,69,1
2017,0,46601,Trey Mullinax,69.0,207,3
2017,0,23497,Tag Ridings,69.0,69,1
2017,0,25349,Tim Wilkinson,69.0,138,2
2017,0,29221,Webb Simpson,69.11,622,9
2017,0,24138,Ian Poulter,69.17,415,6
2017,0,28307,Matt Every,69.25,277,4
2017,0,29289,S.Y. Noh,69.25,277,4
2017,0,29926,Danny Lee,69.29,485,7
2017,0,27644,Brian Harman,69.36,763,11
2017,0,23621,Rory Sabbatini,69.4,347,5
2017,0,30925,Dustin Johnson,69.45,764,11
2017,0,33120,Mark Anderson,69.5,139,2
2017,0,10809,Jim Furyk,69.5,139,2
2017,0,36689,Brooks Koepka,69.58,835,12
2017,0,47959,Bryson DeChambeau,69.6,348,5
2017,0,26851,Marc Leishman,69.62,905,13
2017,0,35545,Blayne Barber,69.67,209,3
2017,0,40026,Daniel Berger,69.67,836,12
2017,0,25720,Chad Collins,69.67,209,3
2017,0,22056,Cameron Percy,69.67,209,3
2017,0,27770,Camilo Villegas,69.67,418,6
2017,0,24924,Bill Haas,69.73,767,11
2017,0,24358,Robert Garrigus,69.75,279,4
2017,0,28237,Rory McIlroy,69.75,558,8
2017,0,34264,Hudson Swafford,69.75,558,8
2017,0,46501,Ollie Schniederjans,69.78,628,9
2017,0,34099,Harris English,69.8,349,5
2017,0,32640,Troy Merritt,69.8,349,5
2017,0,32448,James Hahn,69.88,559,8
2017,0,22405,Justin Rose,69.89,629,9
2017,0,31323,Gary Woodland,69.89,629,9
2017,0,26499,Rafa Cabrera Bello,70.0,560,8
2017,0,46443,Brian Campbell,70.0,140,2
2017,0,32757,Patton Kizzire,70.0,280,4
2017,0,29518,Brendan Steele,70.0,700,10
2017,0,32333,Kevin Tway,70.0,280,4
2017,0,31420,Anirban Lahiri,70.11,631,9
2017,0,29974,Branden Grace,70.14,491,7
2017,0,35891,Cameron Smith,70.14,491,7
2017,0,29725,Tony Finau,70.17,842,12
2017,0,37454,Whee Kim,70.17,421,6
2017,0,29420,Billy Horschel,70.2,351,5
2017,0,25198,Francesco Molinari,70.2,702,10
2017,0,1810,Phil Mickelson,70.22,632,9
2017,0,34360,Patrick Reed,70.22,632,9
2017,0,27214,Kevin Streelman,70.25,562,8
2017,0,32102,Rickie Fowler,70.27,1054,15
2017,0,27436,Graham DeLaet,70.29,492,7
2017,0,23108,Matt Kuchar,70.29,984,14
2017,0,24361,Pat Perez,70.29,984,14
2017,0,23353,J.J. Henry,70.33,211,3
2017,0,26331,Charl Schwartzel,70.33,422,6
2017,0,34431,Robert Streb,70.33,422,6
2017,0,27095,Nick Watney,70.33,211,3
2017,0,46550,Brandon Hagy,70.4,352,5
2017,0,12716,Charley Hoffman,70.4,704,10
2017,0,47128,Richy Werenski,70.4,352,5
2017,0,35506,Mackenzie Hughes,70.43,493,7
2017,0,33413,Ben Martin,70.43,493,7
2017,0,24502,Adam Scott,70.43,493,7
2017,0,27129,Luke List,70.44,634,9
2017,0,26300,Matt Jones,70.5,141,2
2017,0,30926,Chris Kirk,70.5,282,4
2017,0,25240,D.A. Points,70.5,141,2
2017,0,27649,Brandt Snedeker,70.5,564,8
2017,0,33419,Cameron Tringale,70.5,282,4
2017,0,26951,Johnson Wagner,70.5,282,4
2017,0,12510,Chad Campbell,70.6,706,10
2017,0,22046,Geoff Ogilvy,70.6,353,5
2017,0,33122,Russell Knox,70.63,565,8
2017,0,26329,Louis Oosthuizen,70.63,565,8
2017,0,28089,Jason Day,70.64,777,11
2017,0,31416,Derek Fathauer,70.67,212,3
2017,0,19846,Brian Gay,70.67,424,6
2017,0,28679,Fabián Gómez,70.67,212,3
2017,0,30852,Ryo Ishikawa,70.67,212,3
2017,0,25818,Scott Piercy,70.67,424,6
2017,0,30110,Kyle Stanley,70.67,636,9
2017,0,35450,Patrick Cantlay,70.71,495,7
2017,0,33399,Adam Hadwin,70.71,495,7
2017,0,29461,Jamie Lovemark,70.71,495,7
2017,0,23983,Luke Donald,70.75,283,4
2017,0,31557,Jim Herman,70.75,283,4
2017,0,32366,Kevin Chappell,70.77,920,13
2017,0,25364,Paul Casey,70.8,1062,15
2017,0,26758,David Hearn,70.83,425,6
2017,0,29478,Kevin Kisner,70.9,709,10
2017,0,26476,Chez Reavie,70.92,851,12
2017,0,28420,Ryan Brehm,71.0,142,2
2017,0,29222,Billy Hurley III,71.0,142,2
2017,0,27466,Spencer Levin,71.0,71,1
2017,0,36699,Patrick Rodgers,71.0,426,6
2017,0,25804,Bubba Watson,71.0,213,3
2017,0,26596,Ryan Moore,71.11,640,9
2017,0,34021,Bud Cauley,71.13,569,8
2017,0,21209,Sergio Garcia,71.18,783,11
2017,0,25900,Lucas Glover,71.18,783,11
2017,0,39975,Michael Kim,71.2,356,5
2017,0,29908,C.T. Pan,71.2,356,5
2017,0,34098,Russell Henley,71.23,926,13
2017,0,27936,Martin Laird,71.25,570,8
2017,0,37455,Si Woo Kim,71.33,214,3
2017,0,23320,Ryan Palmer,71.33,214,3
2017,0,49771,J.T. Poston,71.33,428,6
2017,0,23325,Vaughn Taylor,71.33,214,3
2017,0,28132,Tyrone Van Aswegen,71.33,428,6
2017,0,30944,Jason Kokrak,71.38,571,8
2017,0,24024,Zach Johnson,71.5,572,8
2017,0,27974,Sung Kang,71.5,286,4
2017,0,35300,Andrew Loupe,71.5,143,2
2017,0,33418,Shawn Stefani,71.5,143,2
2017,0,25493,Nick Taylor,71.63,573,8
2017,0,22371,Aaron Baddeley,71.67,215,3
2017,0,20229,Stewart Cink,71.7,717,10
2017,0,25686,Jason Dufner,71.75,861,12
2017,0,33948,Byeong Hun An,71.83,431,6
2017,0,33461,Morgan Hoffmann,71.83,431,6
2017,0,40058,Zac Blair,72.0,288,4
2017,0,28093,Miguel Angel Carballo,72.0,72,1
2017,0,29720,Andres Gonzales,72.0,144,2
2017,0,33204,Shane Lowry,72.0,360,5
2017,0,34466,Peter Malnati,72.0,216,3
2017,0,28252,Seamus Power,72.0,504,7
2017,0,34358,Jonathan Randolph,72.0,216,3
2017,0,29223,Sam Saunders,72.0,288,4
2017,0,27963,Chris Stroud,72.0,216,3
2017,0,33141,Keegan Bradley,72.1,721,10
2017,0,34409,David Lingmerth,72.29,506,7
2017,0,30692,Scott Stallings,72.29,506,7
2017,0,27895,Jonas Blixt,72.33,217,3
2017,0,37189,Harold Varner III,72.4,362,5
2017,0,31646,Emiliano Grillo,72.43,507,7
2017,0,27141,J.B. Holmes,72.43,507,7
2017,0,25632,Jimmy Walker,72.5,290,4
2017,0,26289,Boo Weekley,72.5,145,2
2017,0,29479,Scott Brown,72.57,508,7
2017,0,23541,Ben Crane,72.67,218,3
2017,0,25572,Graeme McDowell,72.67,436,6
2017,0,34213,Grayson Murray,72.67,436,6
2017,0,25834,Daniel Summerhays,73.0,365,5
2017,0,34174,John Huh,73.2,366,5
2017,0,22986,Søren Kjeldsen,73.33,220,3
2017,0,24507,Jason Bohn,73.5,147,2
2017,0,20157,Retief Goosen,73.5,147,2
2017,0,24357,K.J. Choi,74.0,74,1
2017,0,6522,Ernie Els,74.0,74,1
2017,0,48822,Sebastián Muñoz,74.0,148,2
2017,0,29476,Kyle Reifers,74.0,148,2
2017,0,31560,Brian Stuard,74.0,74,1
2017,0,31202,William McGirt,74.5,447,6
2017,0,25345,Carl Pettersson,74.5,149,2
2017,0,20593,Greg Chalmers,75.0,75,1
2017,0,25191,Gonzalo Fernandez-Castaño,75.0,75,1
2017,0,37278,Nicholas Lindheim,77.0,77,1
2016,0,33667,Carlos Ortiz,66.0,66,1
2016,0,24461,Thomas Aiken,67.0,67,1
2016,0,29485,Brett Stegmaier,67.33,202,3
2016,0,28679,Fabián Gómez,67.8,339,5
2016,0,24507,Jason Bohn,68.0,204,3
2016,0,29720,Andres Gonzales,68.0,204,3
2016,0,22046,Geoff Ogilvy,68.0,68,1
2016,0,32150,Michael Thompson,68.25,273,4
2016,0,33413,Ben Martin,68.33,205,3
2016,0,24358,Robert Garrigus,68.6,343,5
2016,0,1810,Phil Mickelson,68.6,686,10
2016,0,29974,Branden Grace,68.83,413,6
2016,0,26596,Ryan Moore,68.91,758,11
2016,0,25720,Chad Collins,69.0,69,1
2016,0,37455,Si Woo Kim,69.0,690,10
2016,0,34466,Peter Malnati,69.0,207,3
2016,0,30692,Scott Stallings,69.0,138,2
2016,0,24502,Adam Scott,69.17,830,12
2016,0,10809,Jim Furyk,69.25,277,4
2016,0,30711,Colt Knost,69.4,347,5
2016,0,25572,Graeme McDowell,69.43,486,7
2016,0,25804,Bubba Watson,69.43,486,7
2016,0,28237,Rory McIlroy,69.44,625,9
2016,0,20472,Alex Cejka,69.5,556,8
2016,0,25686,Jason Dufner,69.5,695,10
2016,0,33448,Justin Thomas,69.56,626,9
2016,0,32839,Hideki Matsuyama,69.58,835,12
2016,0,27649,Brandt Snedeker,69.64,766,11
2016,0,35879,Kelly Kraft,69.67,209,3
2016,0,28158,Steve Marino,69.67,209,3
2016,0,27963,Chris Stroud,69.67,209,3
2016,0,34360,Patrick Reed,69.71,976,14
2016,0,25364,Paul Casey,69.73,767,11
2016,0,12510,Chad Campbell,69.8,349,5
2016,0,27129,Luke List,69.83,419,6
2016,0,20098,Stuart Appleby,70.0,210,3
2016,0,21209,Sergio Garcia,70.0,420,6
2016,0,32618,Rhein Gibson,70.0,70,1
2016,0,35539,Luke Guthrie,70.0,140,2
2016,0,33461,Morgan Hoffmann,70.0,280,4
2016,0,28475,Jeff Overton,70.0,140,2
2016,0,10213,Dicky Pride,70.0,70,1
2016,0,20645,John Senden,70.0,420,6
2016,0,32102,Rickie Fowler,70.08,841,12
2016,0,25396,Kevin Na,70.08,841,12
2016,0,26851,Marc Leishman,70.13,561,8
2016,0,34262,Jon Curran,70.14,491,7
2016,0,23800,Bryce Molder,70.14,491,7
2016,0,25818,Scott Piercy,70.14,491,7
2016,0,8075,Jerry Kelly,70.17,421,6
2016,0,32757,Patton Kizzire,70.2,351,5
2016,0,34046,Jordan Spieth,70.23,913,13
2016,0,26300,Matt Jones,70.25,281,4
2016,0,23320,Ryan Palmer,70.3,703,10
2016,0,30926,Chris Kirk,70.33,422,6
2016,0,27770,Camilo Villegas,70.33,211,3
2016,0,30925,Dustin Johnson,70.35,1196,17
2016,0,23325,Vaughn Taylor,70.4,352,5
2016,0,26289,Boo Weekley,70.4,352,5
2016,0,27141,J.B. Holmes,70.43,493,7
2016,0,24846,Ricky Barnes,70.5,564,8
2016,0,6567,Vijay Singh,70.5,282,4
2016,0,25349,Tim Wilkinson,70.5,282,4
2016,0,21961,Charles Howell III,70.54,917,13
2016,0,29725,Tony Finau,70.56,635,9
2016,0,26758,David Hearn,70.57,494,7
2016,0,31202,William McGirt,70.57,494,7
2016,0,34431,Robert Streb,70.6,353,5
2016,0,29268,Bronson Burgoon,70.67,212,3
2016,0,20104,Ken Duke,70.67,212,3
2016,0,27644,Brian Harman,70.67,424,6
2016,0,31557,Jim Herman,70.67,424,6
2016,0,29476,Kyle Reifers,70.67,424,6
2016,0,25834,Daniel Summerhays,70.67,636,9
2016,0,23108,Matt Kuchar,70.69,919,13
2016,0,32366,Kevin Chappell,70.7,707,10
2016,0,33122,Russell Knox,70.7,707,10
2016,0,36699,Patrick Rodgers,70.7,707,10
2016,0,34098,Russell Henley,70.71,495,7
2016,0,27466,Spencer Levin,70.71,495,7
2016,0,29221,Webb Simpson,70.71,495,7
2016,0,45526,Abraham Ancer,70.75,283,4
2016,0,28089,Jason Day,70.75,849,12
2016,0,25198,Francesco Molinari,70.75,566,8
2016,0,25900,Lucas Glover,70.8,354,5
2016,0,29478,Kevin Kisner,70.8,708,10
2016,0,26331,Charl Schwartzel,70.82,779,11
2016,0,32448,James Hahn,70.83,425,6
2016,0,33419,Cameron Tringale,70.83,425,6
2016,0,22371,Aaron Baddeley,70.86,496,7
2016,0,32200,Roberto Castro,70.88,567,8
2016,0,26329,Louis Oosthuizen,70.88,567,8
2016,0,24140,Sean O'Hair,70.89,638,9
2016,0,35545,Blayne Barber,71.0,355,5
2016,0,40026,Daniel Berger,71.0,781,11
2016,0,20229,Stewart Cink,71.0,71,1
2016,0,37273,Derek Ernst,71.0,71,1
2016,0,46440,Smylie Kaufman,71.0,852,12
2016,0,35300,Andrew Loupe,71.0,284,4
2016,0,32640,Troy Merritt,71.0,213,3
2016,0,27942,Rob Oppenheim,71.0,213,3
2016,0,20572,Rod Pampling,71.0,71,1
2016,0,29223,Sam Saunders,71.0,355,5
2016,0,26951,Johnson Wagner,71.0,568,8
2016,0,36689,Brooks Koepka,71.1,711,10
2016,0,24924,Bill Haas,71.11,640,9
2016,0,21731,Freddie Jacobson,71.13,569,8
2016,0,27974,Sung Kang,71.14,498,7
2016,0,6527,Steve Stricker,71.14,498,7
2016,0,29222,Billy Hurley III,71.17,427,6
2016,0,26476,Chez Reavie,71.17,427,6
2016,0,31646,Emiliano Grillo,71.2,712,10
2016,0,20157,Retief Goosen,71.25,285,4
2016,0,30110,Kyle Stanley,71.25,285,4
2016,0,34409,David Lingmerth,71.29,499,7
2016,0,29289,S.Y. Noh,71.33,214,3
2016,0,2206,David Toms,71.33,428,6
2016,0,34264,Hudson Swafford,71.4,714,10
2016,0,34099,Harris English,71.43,500,7
2016,0,29420,Billy Horschel,71.44,643,9
2016,0,25632,Jimmy Walker,71.45,786,11
2016,0,23353,J.J. Henry,71.5,143,2
2016,0,30944,Jason Kokrak,71.5,572,8
2016,0,25240,D.A. Points,71.5,143,2
2016,0,27064,Jhonattan Vegas,71.5,429,6
2016,0,25892,Steve Wheatcroft,71.5,286,4
2016,0,34563,Chesson Hadley,71.6,358,5
2016,0,28132,Tyrone Van Aswegen,71.6,358,5
2016,0,25493,Nick Taylor,71.67,430,6
2016,0,40058,Zac Blair,71.75,287,4
2016,0,37454,Whee Kim,71.75,287,4
2016,0,27895,Jonas Blixt,71.8,359,5
2016,0,23983,Luke Donald,71.8,359,5
2016,0,33141,Keegan Bradley,72.0,288,4
2016,0,29479,Scott Brown,72.0,720,10
2016,0,23638,Brendon de Jonge,72.0,216,3
2016,0,6522,Ernie Els,72.0,72,1
2016,0,22892,Jason Gore,72.0,72,1
2016,0,36801,Mark Hubbard,72.0,288,4
2016,0,20691,Greg Owen,72.0,72,1
2016,0,35891,Cameron Smith,72.0,216,3
2016,0,37189,Harold Varner III,72.0,432,6
2016,0,34265,Will Wilcox,72.0,216,3
2016,0,22405,Justin Rose,72.13,577,8
2016,0,27214,Kevin Streelman,72.29,506,7
2016,0,20766,Padraig Harrington,72.4,362,5
2016,0,34261,Scott Langley,72.4,362,5
2016,0,24912,Will MacKenzie,72.4,362,5
2016,0,27436,Graham DeLaet,72.43,507,7
2016,0,33410,Andrew Landry,72.5,145,2
2016,0,33204,Shane Lowry,72.5,290,4
2016,0,39975,Michael Kim,72.56,653,9
2016,0,29926,Danny Lee,72.57,508,7
2016,0,33418,Shawn Stefani,72.57,508,7
2016,0,29518,Brendan Steele,72.64,799,11
2016,0,24024,Zach Johnson,72.67,436,6
2016,0,32876,Martin Piller,72.67,218,3
2016,0,33399,Adam Hadwin,72.71,509,7
2016,0,29461,Jamie Lovemark,72.73,800,11
2016,0,31323,Gary Woodland,72.77,946,13
2016,0,20848,Ángel Cabrera,73.0,146,2
2016,0,31416,Derek Fathauer,73.0,438,6
2016,0,31420,Anirban Lahiri,73.0,292,4
2016,0,27936,Martin Laird,73.0,292,4
2016,0,30163,Henrik Norlander,73.0,73,1
2016,0,31560,Brian Stuard,73.0,219,3
2016,0,21878,Mark Wilson,73.0,73,1
2016,0,23541,Ben Crane,73.14,512,7
2016,0,35532,Tom Hoge,73.25,293,4
2016,0,34174,John Huh,73.33,440,6
2016,0,24490,George McNeill,73.33,220,3
2016,0,35451,Scott Pinckney,73.33,220,3
2016,0,25274,Steven Bowditch,73.5,147,2
2016,0,29745,Tyler Aldridge,73.6,368,5
2016,0,12716,Charley Hoffman,73.71,516,7
2016,0,24357,K.J. Choi,73.86,517,7
2016,0,24494,Erik Compton,74.0,222,3
2016,0,35732,Wes Roach,74.0,74,1
2016,0,28114,Dawie van der Walt,75.0,75,1
2016,0,27747,Hiroshi Iwata,76.0,152,2
2016,0,28092,D.H. Lee,81.0,81,1
2015,0,28307,Matt Every,66.0,66,1
2015,0,1706,Davis Love III,66.0,132,2
2015,0,23048,Eric Axley,68.0,68,1
2015,0,35545,Blayne Barber,68.0,68,1
2015,0,22046,Geoff Ogilvy,68.0,68,1
2015,0,26476,Chez Reavie,68.0,68,1
2015,0,31323,Gary Woodland,68.0,272,4
2015,0,34431,Robert Streb,68.23,887,13
2015,0,25892,Steve Wheatcroft,68.25,273,4
2015,0,34265,Will Wilcox,68.4,342,5
2015,0,26289,Boo Weekley,68.44,616,9
2015,0,30736,Oscar Fraustro,68.5,137,2
2015,0,29478,Kevin Kisner,68.64,755,11
2015,0,34046,Jordan Spieth,68.71,1168,17
2015,0,25345,Carl Pettersson,68.86,482,7
2015,0,20104,Ken Duke,69.0,207,3
2015,0,24490,George McNeill,69.0,552,8
2015,0,33486,Roger Sloan,69.0,138,2
2015,0,27963,Chris Stroud,69.0,414,6
2015,0,25834,Daniel Summerhays,69.0,690,10
2015,0,29926,Danny Lee,69.09,760,11
2015,0,25364,Paul Casey,69.1,691,10
2015,0,25632,Jimmy Walker,69.14,484,7
2015,0,29725,Tony Finau,69.15,899,13
2015,0,28089,Jason Day,69.17,830,12
2015,0,25804,Bubba Watson,69.21,969,14
2015,0,24024,Zach Johnson,69.23,900,13
2015,0,35532,Tom Hoge,69.25,277,4
2015,0,21878,Mark Wilson,69.25,277,4
2015,0,20771,Steven Alker,69.33,208,3
2015,0,25818,Scott Piercy,69.33,624,9
2015,0,34262,Jon Curran,69.4,347,5
2015,0,30711,Colt Knost,69.4,347,5
2015,0,20645,John Senden,69.4,347,5
2015,0,32102,Rickie Fowler,69.6,696,10
2015,0,32448,James Hahn,69.6,348,5
2015,0,25493,Nick Taylor,69.67,209,3
2015,0,8075,Jerry Kelly,69.71,488,7
2015,0,32839,Hideki Matsuyama,69.71,976,14
2015,0,27649,Brandt Snedeker,69.8,698,10
2015,0,33448,Justin Thomas,69.82,1187,17
